video_id,viewCount,likeCount,dislikeCount,comment,neg,neu,pos,compound
L96dL7YXAAE,478,12,0,🎉🎉🎉❤❤❤❤❤,0.0,0.216,0.784,0.9836
L96dL7YXAAE,478,12,0,சூப்பர் சூப்பர்,0.0,1.0,0.0,0.0
JlzPxAFl6HI,1950,41,0,🎉🎉🎉,0.0,0.27,0.73,0.7964
JlzPxAFl6HI,1950,41,0,👌👌👌👌👌👌,0.0,0.0,1.0,0.988
wIZWBga3rWE,2209,75,0,",,❤❤❤❤,,",0.0,0.229,0.771,0.9571
wIZWBga3rWE,2209,75,0,👌👌👌👌👌👍,0.0,0.061,0.939,0.9829
HmNJN-8-EDI,542,37,0,👌👌👌👌👍👍👍,0.0,0.197,0.803,0.9736
B3clg6dFdes,847,29,0,,,,,
hfAdV03iNcU,89,8,0,🦚🦚🦚🦚🦚👌👌👌,0.0,0.214,0.786,0.9545
hfAdV03iNcU,89,8,0,வாவ் 🎉🎉🎉,0.0,0.331,0.669,0.7964
fE820_A4aZw,501,13,0,அம்மா அம்மா thaan 🙏🙏🙏🙏i love❤ அம்மா,0.0,0.607,0.393,0.8555
fE820_A4aZw,501,13,0,உண்மைதான் நினைவுகள் அழகு தான்❤❤🙏🙏🙏,0.0,0.588,0.412,0.8555
fE820_A4aZw,501,13,0,Mm,0.0,1.0,0.0,0.0
AkODkextjCI,69,2,0,,,,,
FvLVRHSgdTY,116,5,0,,,,,
FiIOKlGZFSo,1438,88,0,😂😂😂😂😂😂,0.218,0.345,0.437,0.9468
FiIOKlGZFSo,1438,88,0,😂😂😂😂😂,0.218,0.345,0.437,0.926
E6PGm8DeOgk,533,7,0,❤❤❤❤,0.0,0.192,0.808,0.9571
E6PGm8DeOgk,533,7,0,😋😋😋😋😋,0.0,1.0,0.0,0.0
WsLJ4NQQ_8A,1157,65,0,👌👌👌👌👌👌,0.0,0.0,1.0,0.988
yXHAlVmJ4JI,2793,40,0,👌👌👌👌👍👍👍👍,0.0,0.246,0.754,0.9736
AM0nBFLS6qg,489,20,0,👌👌👌👌👌👌,0.0,0.0,1.0,0.988
AM0nBFLS6qg,489,20,0,👍👍👍,0.0,1.0,0.0,0.0
VNIODNYVzyo,461,6,0,,,,,
NCqfQ8TL5cM,154,2,0,,,,,
Ufkse959Zsw,470,10,0,❤❤❤❤,0.0,0.192,0.808,0.9571
Ufkse959Zsw,470,10,0,🎉🎉🎉🎉,0.0,0.27,0.73,0.8689
A1KIticxEPQ,532,12,0,,,,,
KDzXcAEh9m4,214,6,0,😋😋😋😋😋,0.0,1.0,0.0,0.0
wt4Va4GgpEk,567,6,0,Super super,0.0,0.0,1.0,0.8316
Cg67Q3xuCoQ,2112,49,0,👌👌👌👌👌🙏🙏🙏,0.0,0.164,0.836,0.9829
Cg67Q3xuCoQ,2112,49,0,👌👌👌🙏❤️,0.0,0.179,0.8210000000000001,0.9545
22cG9LojxEQ,468,12,0,👌👌👌👍👍👍👍,0.0,0.303,0.6970000000000001,0.9545
M4gnjOEDLCE,184,7,0,😂😂😂👌👌👌👌,0.113,0.178,0.71,0.9852
Gw6oMFA4gTU,477,9,0,சூப்பர்மா சூப்பர்,0.0,1.0,0.0,0.0
kSqCOXoEH5s,78,3,0,,,,,
g1_UZE4WHzg,477,10,0,,,,,
Uo67Pe6xolw,81,2,0,Nice 🎉,0.0,0.154,0.846,0.6705
-UkQ5Co-Zhg,643,19,0,,,,,
YztEwl4UfoM,40,1,0,,,,,
m0JFFgUhMmM,476,11,0,,,,,
uu8NZap0MWM,8103,257,0,மன்னிக்கும் குணம் கொண்ட மனிதனை கடவுள் அண்ணாந்து பார்க்கிறான்.,0.0,1.0,0.0,0.0
uu8NZap0MWM,8103,257,0,👌👌👌👌👍👍👍👍,0.0,0.246,0.754,0.9736
U4qspqAbHC4,94,2,0,,,,,
dzRUWK0wIm8,493,9,0,சூப்பர் சமையல்😋😋😋 வாழைக்காய்செம்மை,0.0,1.0,0.0,0.0
0a9zbDfLGXE,171,5,0,👌👌👌👌👌,0.0,0.0,1.0,0.9829
RthhFSnCvA8,488,7,0,😋😋😋😋,0.0,1.0,0.0,0.0
myP94m4jUwk,434,10,0,👌👌👌👌👌👌,0.0,0.0,1.0,0.988
NkHBnGo7ZZQ,459,7,0,அருமை அருமை,0.0,1.0,0.0,0.0
NkHBnGo7ZZQ,459,7,0,Original camera man laugh in the corner😂❤,0.077,0.363,0.56,0.9186
vuVJVCa6lg8,120,2,0,,,,,
51XSB6aceIw,14,2,0,Nice,0.0,0.0,1.0,0.4215
p0I1IbHz1cc,10,1,0,,,,,
-Jny53WhQgM,25,1,0,,,,,
k_5snVMpGbs,454,9,0,,,,,
eFovegtm74A,7390,344,0,Akka super,0.0,0.204,0.796,0.5994
JXBWPAN0aLc,511,14,0,சூப்பர் சாப்பாடு,0.0,1.0,0.0,0.0
dlUisP3aDIs,482,10,0,👌👌👌👍,0.0,0.098,0.902,0.9545
svJWg2xhDo4,741,24,0,சூப்பர்மா சூப்பர் ☕☕☕☕,0.0,1.0,0.0,0.0
8-pxGe7qFQ8,500,15,0,❤❤❤❤👌👌👌👍,0.0,0.146,0.854,0.9884
Qe-TGNNvKvw,1344,88,0,Yes today weast person,0.0,0.526,0.474,0.4019
vwVoAmuTbnw,500,8,0,,,,,
Zm_-TtjSF3U,277,8,0,,,,,
QXtYOd1bEuA,777,98,0,,,,,
LzE0VPIntm4,503,15,0,உண்மைதான்,0.0,1.0,0.0,0.0
BumWOwIca2U,646,19,0,👌👌👌👌👍👍👍👍,0.0,0.246,0.754,0.9736
P0BEM91DI8c,435,9,0,,,,,
4-o4O8jj_Oo,424,15,0,👌👌👌👌👌👌👍👍👍,0.0,0.14,0.86,0.988
EveVhb8Ne9s,463,9,0,,,,,
BC-E_urX4ck,518,21,0,,,,,
fZGoec587ks,477,17,0,,,,,
LT7-yOEAC8o,421,11,0,,,,,
qD5wMkZB1pk,7406,349,0,❤❤❤❤,0.0,0.192,0.808,0.9571
qD5wMkZB1pk,7406,349,0,ஃபுல் கற்புள்ள இந்த பைரவர் நமக்கு தங்க மாட்டாரு பாசம் காட்டிட்டு அப்படியே தங்க வச்சு கண்கலங்க வச்சிட்டு போயிருவாரு,0.0,1.0,0.0,0.0
qD5wMkZB1pk,7406,349,0,புல் கருப்புல பைரவர் வந்து நம்மகிட்ட தங்கவே மாட்டாரு,0.0,1.0,0.0,0.0
4jhngnP_QMg,187,3,0,,,,,
T3nrhrxLglo,471,9,0,,,,,
dvgLb8rWXFs,545,23,0,,,,,
5PygOlymAq4,432,9,0,அருமையான சமையல்,0.0,1.0,0.0,0.0
_PC_EOcsRyY,461,7,0,😋😋😋😋😋,0.0,1.0,0.0,0.0
kWGh5GB3GJA,446,7,0,,,,,
76GqVLXIPYo,59,4,0,,,,,
Tk9PwYiYnVM,847,23,0,,,,,
-5It-YwIuRI,416,5,0,,,,,
_V0hMxe3KUY,73,4,0,,,,,
Vifi06ZlumI,67,3,0,,,,,
bGFiRUu2OLQ,676,23,0,,,,,
Segbe0xwnII,5046,81,0,Ssss,0.0,1.0,0.0,0.0
Segbe0xwnII,5046,81,0,👌,0.0,0.0,1.0,0.7297
v0LWA8XTAV8,442,14,0,,,,,
JGYGMgnMDEA,528,7,0,,,,,
mzQxmi1jRgY,662,30,0,,,,,
zSOHPqD4yvM,510,7,0,,,,,
NbV2xSbYqVI,1298,37,0,🦚🦚🦚🦚🎉🎉🎉🎉,0.0,0.426,0.5740000000000001,0.8689
hPIH_0ALKXs,118,4,0,சூப்பர் சூப்பர் சூப்பர்❤❤❤,0.0,0.323,0.677,0.9274
qBdL4_CSuZg,597,25,0,😂😂😂😂👌👌👌👌,0.128,0.202,0.67,0.9874
JN57RhBjP9Y,1874,83,0,R👍👍👍👍👍സത്യം 👍👍👍👍,0.0,1.0,0.0,0.0
JN57RhBjP9Y,1874,83,0,👌👌👌👌👌👌👌👌👌🙏🙏🙏🙏🙏🙏🙏🙏,0.0,0.225,0.775,0.9946
JN57RhBjP9Y,1874,83,0,உண்மைதான் 👍👍👍👍,0.0,1.0,0.0,0.0
JQL29im5VQM,55,5,0,,,,,
5NU0KXc_pNM,4079,39,0,,,,,
br7i5umKZt8,422,33,0,,,,,
X_WJRO7IrgQ,429,13,0,,,,,
D9zJpm3zTns,128,6,0,❤cut❤,0.0,0.417,0.583,0.6369
lyt8fwa_s-0,2778,36,0,,,,,
5cNdwH7XyqI,82,6,0,,,,,
w2OcK0jffk0,853,23,0,🦚🦚🦚🦚👌👌👌,0.0,0.179,0.8210000000000001,0.9545
pWSPzfHD07M,1331,34,0,❤❤❤😂😂😂🎉🎉🎉,0.108,0.284,0.608,0.9825
M3xH8l77n4k,807,23,0,👌👌👌👌👌,0.0,0.0,1.0,0.9829
il9qqwWTVV8,147797,6934,0,Kadhalnu emanthutten,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,❤🎉,0.0,0.225,0.775,0.7845000000000001
il9qqwWTVV8,147797,6934,0,Well said !!!,0.0,0.402,0.598,0.4545
il9qqwWTVV8,147797,6934,0,❤😊,0.0,0.282,0.718,0.8807
il9qqwWTVV8,147797,6934,0,Sathiyam🎉🎉,0.0,0.357,0.643,0.6597000000000001
il9qqwWTVV8,147797,6934,0,சூப்பர் அண்ணா 👍💐,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,சரியாக சொன்னீர்கள் சகோ.,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,It's true bro,0.0,0.417,0.583,0.4215
il9qqwWTVV8,147797,6934,0,Ne olu okatha,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,🎉🎉🎉🎉,0.0,0.27,0.73,0.8689
il9qqwWTVV8,147797,6934,0,அனுபவம்,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Well said boy bestie x lover x husband all for kama kick 👍👌,0.0,0.499,0.501,0.9008
il9qqwWTVV8,147797,6934,0,Unmatha bro it's trueth 🎉2000000000,0.0,0.649,0.351,0.4019
il9qqwWTVV8,147797,6934,0,👌👌👌👍🙏,0.0,0.179,0.8210000000000001,0.9545
il9qqwWTVV8,147797,6934,0,👌,0.0,0.0,1.0,0.7297
il9qqwWTVV8,147797,6934,0,❤❤❤,0.0,0.192,0.808,0.9274
il9qqwWTVV8,147797,6934,0,👍👍👍👍👀🙏😨😰🙂,0.209,0.683,0.109,-0.3597
il9qqwWTVV8,147797,6934,0,Correct ✅,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,💯💯💯💯💯,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,"Spr bro....""kaamam""",0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Very nice,0.0,0.244,0.756,0.4754
il9qqwWTVV8,147797,6934,0,💯 true correct ha soninga,0.0,0.435,0.5650000000000001,0.6369
il9qqwWTVV8,147797,6934,0,ஆயுதம் ஒரு தடவையில் கொல்லும் வார்த்தைகள் ஆயிரம் தடவை கொல்லும்,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Eppo love nu soli tana ellam emmathuranga bro,0.0,0.625,0.375,0.6369
il9qqwWTVV8,147797,6934,0,உண்மை புரோ,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Super brother,0.0,0.204,0.796,0.5994
il9qqwWTVV8,147797,6934,0,100% உண்மையானா வார்த்தைகள்,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Unmiyana words bro,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,"Rombaaa pathipooo
ALL WILL CHANGE NOTHING IS PERMANENT  IN THIS HELL WORLD",0.368,0.632,0.0,-0.8134
il9qqwWTVV8,147797,6934,0,👌👌👌👌🙏🙏❤️❤️❤️,0.0,0.29,0.71,0.9736
il9qqwWTVV8,147797,6934,0,👌,0.0,0.0,1.0,0.7297
il9qqwWTVV8,147797,6934,0,Genius words,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,👏👏👏👏👌👌👌,0.0,0.303,0.6970000000000001,0.9545
il9qqwWTVV8,147797,6934,0,❤❤❤❤❤,0.0,0.192,0.808,0.9719
il9qqwWTVV8,147797,6934,0,💯💯💯💯💯💯💯,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Ama unmaitha,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Trichy?? Rockfort city,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,உண்மை,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,"❤,",0.0,0.192,0.808,0.6369
il9qqwWTVV8,147797,6934,0,❤❤❤😢😢😢,0.333,0.215,0.452,0.6486000000000001
il9qqwWTVV8,147797,6934,0,Yes correct ha soninga,0.0,0.282,0.718,0.6249
il9qqwWTVV8,147797,6934,0,இது எவ்வளவு பொருத்தமா இருக்கு எத்தனை பேர் வாழ்க்கையில் சொல்லி விளையாடுறாங்க நல்லா இருக்கு😢😢😢😢😢😢,0.522,0.478,0.0,-0.9559
il9qqwWTVV8,147797,6934,0,😢😢😢unami anna,0.6990000000000001,0.301,0.0,-0.8519
il9qqwWTVV8,147797,6934,0,😂❤👍,0.119,0.377,0.503,0.7964
il9qqwWTVV8,147797,6934,0,Dai Appa 😂😂😂 nalla pathiveu than,0.183,0.45,0.367,0.8271000000000001
il9qqwWTVV8,147797,6934,0,Ss,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,❤,0.0,0.192,0.808,0.6369
il9qqwWTVV8,147797,6934,0,Unmai 👌👌,0.0,0.075,0.925,0.9055
il9qqwWTVV8,147797,6934,0,✌✌,0.0,0.238,0.762,0.7506
il9qqwWTVV8,147797,6934,0,👌👌,0.0,0.0,1.0,0.9055
il9qqwWTVV8,147797,6934,0,Correct pa,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,100% unmai bro,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,அருமை😢🤝,0.508,0.492,0.0,-0.4767
il9qqwWTVV8,147797,6934,0,Nice to hear and painful truth❤,0.179,0.247,0.5740000000000001,0.7506
il9qqwWTVV8,147797,6934,0,Supr bro,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,சூப்பரா சொன்னீங்க தம்பி உங்க மனசு மிகவும் பாதிக்கப்பட்டு இருக்குதுன்னு தெரியுது பல பேர் இப்படித்தான் அன்பு காட்டி பணம் சம்பாதிக்கிறாங்க அத திருப்பி கேட்டால் நம்மளையே சபிக்கிறாங்க ஆனா அவங்க நம்பள ஏமாத்திட்டு போனா நம்ப தான் மனசு நொந்து வேதனை படுவது ❤,0.0,0.887,0.113,0.6369
il9qqwWTVV8,147797,6934,0,"உண்மையில் நல்ல பதிவு. நான் கோபத்தில் உபயோகிக்கும் வார்த்தை ""செத்து போடா""என் பசங்களிடம். இனி ஒரு போதும் சொல்ல மாட்டேன். மிகவும் நன்றி தம்பி 🙏🏻🙏🏻🙏🏻",0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,செத்துப்போன்னு சொல்லக்கூடாதுன்னு நினைக்கிற அளவுக்கு மனிதர்கள் சந்தேக குணங்கள் அதிகமா இருக்கு அதை சரி செஞ்சுபோம் மாத்திக்கோ மறந்து போன இல்லன்னு சாதிக்கிறாங்க எதுக்கெடுத்தாலும் சந்தேகம் எல்லாம் சந்தேகம் சந்தேகம் அப்போ அவங்க வந்து இருந்து என்ன பிரயோஜனம் அப்ப செத்துப்போன்தானே என் தோணும் தன்னையும் சந்தேகப்பட வச்சு மத்தவிங்களையும் சந்தேகப்படற அளவுக்கு யோசிக்க வச்சு ஒருத்தங்க சந்தேகப்படுற அந்த பர்சனையும் பாதிச்சு அவங்கள கம்பேர் பண்ணி இன்னொருத்தன் கூட பேசுற வார்த்தைகள் அந்த பெண்ணையும் விதைச்சு ஆணையும் பாதிச்சு அவங்க கஷ்டப்பட்டு இருந்து இவங்களும் நிம்மதி இல்லாம இருந்து கேக்குறவங்களும் சொந்தக்காரர்களிலோ அல்லது தங்கையோ அக்காவோ அண்ணனோ தம்பியோ சுத்தி இருக்கிற உறவுகளும் எங்களோட சந்தேக குணத்தோட பாதிக்கப்பட்டு கோவப்படும் மாத்திரப்படும் போது அப்பா அவங்க செத்துப்போயிட்டா கூட பரவால்ல இருந்து தேவையில்லாமல் பிரச்சனை உருவாக்குறாங்கன்னு தான் இருக்கு அவங்க வாழ்ந்து என்ன பிரயோஜனம் உட்கார முடியாம என்னென்னமோ கஷ்டப்படுறாங்க அவங்களா இறந்து போயிட்டா நல்லதென்று தானே கடவுளிடம் வேண்டிக் கொள்ள முடியும் எல்லாத்தையும் பார்க்க முடியுமா பொது சேவை செய்றவங்களா இருந்தாலும் சில பேர்தான் பார்க்க முடியுது. இன்னும் எத்தனையோ ஊர்களில் எத்தனையோ பஸ் ஸ்டாண்ட்ல எத்தனையோ இடங்கள்ல மனிதர்கள் கஷ்டப்பட்டு கொண்டுதான் இருக்கிறார்கள் சாப்பாட்டிற்காக உணவுக்காகவோ படுக்க முடியாமையோ உட்கார முடியாமையோ இல்ல மோஷன் போய் ஏதாவது ஒரு அல்லலோட தொந்தரவோட இருக்கும் போது அவங்க சீக்கிரமா இறந்து போயிட்டா நல்லதுன்னு தானே தோன்றும் நான் ஆகவே இருந்தாலும் கூட,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,"Unmai thaan....boy/girl friend,crush,bestie,ithu ellame muttru perum ore idam cha,chak!cha,chak!....",0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Massage panala,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,👌👌👍🎉,0.0,0.167,0.833,0.9321
il9qqwWTVV8,147797,6934,0,👌🏾👌🏾😔🙏💐,0.0,0.424,0.5760000000000001,0.9112
il9qqwWTVV8,147797,6934,0,செத்து போ என்பது வரம்டா. வாழ்வின் உயர்வில் அது தான் இருக்கு. போது மூடிக்கினு போடா.,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,👍❤❤❤❤👌,0.0,0.207,0.793,0.9748
il9qqwWTVV8,147797,6934,0,Same to u 🌺,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Chengalpattu  bridge thaney bro ithu😊,0.0,0.5710000000000001,0.429,0.7184
il9qqwWTVV8,147797,6934,0,Wow   👌👌👌சூப்பர் சூப்பர்...   உங்க மனசுல எவ்ளோ வலி இருந்திருக்குமோ 😮   ரொம்ப அனுபவப்பட்டிருப்பிங்க போல,0.0,0.424,0.5760000000000001,0.9584
il9qqwWTVV8,147797,6934,0,நல்ல பதிவு🎉,0.0,0.526,0.474,0.4019
il9qqwWTVV8,147797,6934,0,S  bro. Bec vayanadu incident  really so sad.😢,0.499,0.501,0.0,-0.8394
il9qqwWTVV8,147797,6934,0,Super brother ❤❤❤,0.0,0.195,0.805,0.9552
il9qqwWTVV8,147797,6934,0,😭🙏✝️,0.341,0.659,0.0,-0.4767
il9qqwWTVV8,147797,6934,0,😢😢,0.756,0.244,0.0,-0.7351000000000001
il9qqwWTVV8,147797,6934,0,Unmai than prother ❤❤❤,0.0,0.323,0.677,0.9274
il9qqwWTVV8,147797,6934,0,💯,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Super bro 👌 💯,0.0,0.23,0.77,0.876
il9qqwWTVV8,147797,6934,0,Unmai than Anna 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,0.0,0.311,0.6890000000000001,0.9973
il9qqwWTVV8,147797,6934,0,சூப்பர்  தல,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,"Enga amma thambiyah ,nee nAsama poiduvanu solirukai gh😢😢😢😢",0.508,0.492,0.0,-0.9081
il9qqwWTVV8,147797,6934,0,Very true ...,0.0,0.393,0.607,0.4754
il9qqwWTVV8,147797,6934,0,கல்யாணம் பண்ணால் இந்த சாபம்லாம் வரும்,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Pro ❤❤❤❤🎉,0.0,0.235,0.765,0.9661
il9qqwWTVV8,147797,6934,0,deiiii bro alagu da valikuthu bro manasu un vaarththai unmaiyanathu,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,super irandu variil yan parathai korachitinga😊....,0.0,0.447,0.553,0.872
il9qqwWTVV8,147797,6934,0,அருமையான வார்த்தைகள்....❤❤,0.0,0.323,0.677,0.8555
il9qqwWTVV8,147797,6934,0,❤❤❤❤👌👌👌,0.0,0.102,0.898,0.9884
il9qqwWTVV8,147797,6934,0,Super 🎸 sir,0.0,0.339,0.661,0.5994
il9qqwWTVV8,147797,6934,0,🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,😁😅❤,0.0,0.452,0.548,0.8658
il9qqwWTVV8,147797,6934,0,Super,0.0,0.0,1.0,0.5994
il9qqwWTVV8,147797,6934,0,Unmai 🙏,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,💞💯❤️,0.0,0.538,0.462,0.6486000000000001
il9qqwWTVV8,147797,6934,0,Yes 😮😊bro,0.0,0.446,0.554,0.8271000000000001
il9qqwWTVV8,147797,6934,0,உண்மை.,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,உண்மை.,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Exact words,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Unmai tha Anna...love  nu solli emathuranunga😭😭😭ipolam,0.437,0.5630000000000001,0.0,-0.8519
il9qqwWTVV8,147797,6934,0,Super bro,0.0,0.204,0.796,0.5994
il9qqwWTVV8,147797,6934,0,Super bro,0.0,0.204,0.796,0.5994
il9qqwWTVV8,147797,6934,0,Sagurathu easy thana 😂 sethu kaatu,0.122,0.449,0.429,0.7003
il9qqwWTVV8,147797,6934,0,உண்மை 💔💔💔💔,0.411,0.033,0.556,0.7506
il9qqwWTVV8,147797,6934,0,Nice words ❤❤❤,0.0,0.206,0.794,0.9468
il9qqwWTVV8,147797,6934,0,😢😢😢😢😢,0.756,0.244,0.0,-0.9382
il9qqwWTVV8,147797,6934,0,"Great bro ..., because enakku ematha therila...",0.0,0.594,0.406,0.6249
il9qqwWTVV8,147797,6934,0,Unmai,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,அருமை பிரதர் 🙏🙏🙏🙏உண்மை 🌹🌹,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Super,0.0,0.0,1.0,0.5994
il9qqwWTVV8,147797,6934,0,Correct bro...,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Hey super anna your speech 👏🏻,0.0,0.6980000000000001,0.302,0.5994
il9qqwWTVV8,147797,6934,0,அருமையான பதிவு👍,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,சூப்பர் பா,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,சூப்பர் சூப்பர் இயக்குனர் ஆழ்வான்,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Coimbatore ❤❤❤,0.0,0.241,0.759,0.9274
il9qqwWTVV8,147797,6934,0,அண்ணா. தங்கச்சினு சொல்லி காமத்தை தேடுறாங்க 😢😢,0.47,0.53,0.0,-0.7351000000000001
il9qqwWTVV8,147797,6934,0,🙏💕💕👍,0.0,0.411,0.589,0.8625
il9qqwWTVV8,147797,6934,0,😢😢😢😢,0.756,0.244,0.0,-0.9081
il9qqwWTVV8,147797,6934,0,உண்மையான வார்த்தை சூப்பர் சூப்பர் சூப்பர் 👌👌👌👌👌👌👌👌,0.0,0.092,0.908,0.9932
il9qqwWTVV8,147797,6934,0,100 %true,0.0,0.263,0.737,0.4215
il9qqwWTVV8,147797,6934,0,💯,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,சிலபெண்களுக்கு சரியாக இருக்கும்,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Unmaiyana vaarthai. Kanneer vanthuvitathu. 😢,0.383,0.617,0.0,-0.4767
il9qqwWTVV8,147797,6934,0,Coimbatore,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,👏🏻👏🏻👏🏻👏🏻,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Anna nice 😢😢😢😢,0.614,0.248,0.139,-0.8625
il9qqwWTVV8,147797,6934,0,Natpu kaadal nu soli yemathathenga,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Unmaidan Naraya per epdidhan   pasam lovenu poiii solitu use pandranga,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,❤🎉🎉❤🎉❤,0.0,0.225,0.775,0.967
il9qqwWTVV8,147797,6934,0,Great thought,0.0,0.196,0.804,0.6249
il9qqwWTVV8,147797,6934,0,✌,0.0,0.238,0.762,0.4939
il9qqwWTVV8,147797,6934,0,👌,0.0,0.0,1.0,0.7297
il9qqwWTVV8,147797,6934,0,Yes unmaiya,0.0,0.27,0.73,0.4019
il9qqwWTVV8,147797,6934,0,Final wrd 💯🔥,0.375,0.625,0.0,-0.34
il9qqwWTVV8,147797,6934,0,🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,💯❤🔥,0.25,0.312,0.438,0.4215
il9qqwWTVV8,147797,6934,0,Yes namma vainchu yemathiraga avagaluu udapu thana atha anpu sollidu poiraga,0.0,0.787,0.213,0.4019
il9qqwWTVV8,147797,6934,0,Real,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Mudiyala,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,😥😥😥🫂,0.39,0.226,0.384,-0.0387
il9qqwWTVV8,147797,6934,0,Unmitaan anna,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,"Nee light pudichu pathiya yaravathu edutha pithaiyah,un veetla sooruku yeathana peru veliya poi velainuru perula pitchai edukuranganu first poi paru appuram society perachanaiya pathi SM vanthu advise kudu ,unna madhiri vetti alungala than un pontatiyo or ur sisterah or ur mothero evankittaiyathu asingapaduranga",0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Correct words,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Very fact ... bro,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Nenga konjam speed ah kammi panuga🚶‍♂️,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Nenga konjam speed ah kammi panuga🚶‍♂️,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Nenga konjam speed ah kammi panuga🚶‍♂️,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,💯unmai yes,0.0,0.426,0.5740000000000001,0.4019
il9qqwWTVV8,147797,6934,0,Well said Bro ❤❤❤❤,0.0,0.241,0.759,0.9633
il9qqwWTVV8,147797,6934,0,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,0.0,0.27,0.73,0.99
il9qqwWTVV8,147797,6934,0,உண்மை நண்பா 👍,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,💯,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Amam,0.0,1.0,0.0,0.0
il9qqwWTVV8,147797,6934,0,Super,0.0,0.0,1.0,0.5994
il9qqwWTVV8,147797,6934,0,உண்மைதான் நண்ப❤❤,0.0,0.323,0.677,0.8555
