_id,video_id,comment,neg,neu,pos,compound
674810e1fd303469944643de,540wfhaZBFE,அருமை 🎉🎉🎉🎉🎉,0.0,0.308,0.6920000000000001,0.91
674810e1fd303469944643de,540wfhaZBFE,அருமை ❤❤❤,0.0,0.241,0.759,0.9274
674810e1fd303469944643de,540wfhaZBFE,Super songs,0.0,0.20400000000000001,0.796,0.5994
674810e1fd303469944643de,540wfhaZBFE,🫣🫣,0.0,1.0,0.0,0.0
674810e1fd303469944643de,540wfhaZBFE,👀👀,0.0,1.0,0.0,0.0
674810e3fd303469944643df,fXAvT9-jUAY,,,,,
674810e5fd303469944643e0,9yB3cKR6NE0,Enkkum settu neenga sappudunga sister❤,0.0,0.588,0.41200000000000003,0.6369
674810e5fd303469944643e0,9yB3cKR6NE0,😋😋😋,0.0,1.0,0.0,0.0
674810e5fd303469944643e0,9yB3cKR6NE0,சூப்பர் சாப்பாடு,0.0,1.0,0.0,0.0
674810e5fd303469944643e0,9yB3cKR6NE0,👌👌👌,0.0,0.0,1.0,0.9545
674810e7fd303469944643e1,vLqAohHcUZQ,Mm 🎉,0.0,0.426,0.5740000000000001,0.40190000000000003
674810e7fd303469944643e1,vLqAohHcUZQ,👍👍👍👍👍👍,0.0,1.0,0.0,0.0
674810e9fd303469944643e2,UBi5S2fSNw0,,,,,
674810eafd303469944643e3,3j1g8EXb-a8,,,,,
674810eafd303469944643e4,I6vTDZCe28o,வாழ்க வளமுடன்,0.0,1.0,0.0,0.0
674810eafd303469944643e4,I6vTDZCe28o,❤❤❤❤❤नाईश❤❤❤❤❤❤,0.0,0.222,0.778,0.9928
674810eafd303469944643e4,I6vTDZCe28o,🎉🎉🎉🎉🎉🎉,0.0,0.27,0.73,0.9349000000000001
674810eafd303469944643e4,I6vTDZCe28o,Good,0.0,0.0,1.0,0.4404
674810eafd303469944643e4,I6vTDZCe28o,👌,0.0,0.0,1.0,0.7297
674810eafd303469944643e4,I6vTDZCe28o,❤❤❤yes,0.0,0.323,0.677,0.8555
674810eafd303469944643e4,I6vTDZCe28o,அருமை 👌👌👌,0.0,0.052000000000000005,0.9480000000000001,0.9545
674810ebfd303469944643e5,25yXh7_2EOc,👌👌,0.0,0.0,1.0,0.9055000000000001
674810ebfd303469944643e5,25yXh7_2EOc,சூப்பர் சூப்பர் 👍👍,0.0,1.0,0.0,0.0
674810ebfd303469944643e5,25yXh7_2EOc,🎉🎉,0.0,0.27,0.73,0.6597000000000001
674810ebfd303469944643e5,25yXh7_2EOc,சிஸ்டர் சூப்பர் 👌👌,0.0,0.14,0.86,0.9055000000000001
674810ecfd303469944643e6,i0AufSGLSxo,@priyan  priyan priyan3006  ஓகேவ்,0.0,1.0,0.0,0.0
674810eefd303469944643e7,ivjLzCqIcNM,க்யூட்டா இருக்க பாப்பா,0.0,1.0,0.0,0.0
674810eefd303469944643e7,ivjLzCqIcNM,🎉🎉🎉,0.0,0.27,0.73,0.7964
674810eefd303469944643e8,ekiGn947x64,Super,0.0,0.0,1.0,0.5994
674810effd303469944643e9,C7G4ubhuGUw,🙏🙏,0.0,1.0,0.0,0.0
674810effd303469944643e9,C7G4ubhuGUw,🎉🎉🎉🎉,0.0,0.27,0.73,0.8689
674810f1fd303469944643ea,MqMuZ0z9qw4,💃💃💃,0.0,1.0,0.0,0.0
674810f1fd303469944643ea,MqMuZ0z9qw4,🎉🎉🎉😊,0.0,0.299,0.7010000000000001,0.9201
674810f1fd303469944643ea,MqMuZ0z9qw4,🥰🥰,0.0,0.291,0.709,0.9393
674810f1fd303469944643ea,MqMuZ0z9qw4,🎉,0.0,0.27,0.73,0.40190000000000003
674810f2fd303469944643eb,fh9Lm3V9ZeQ,,,,,
674810f3fd303469944643ec,Is3lgeNuFHU,சூப்பர் சிஸ் 🙏👍,0.0,1.0,0.0,0.0
674810f5fd303469944643ed,jUFTu8afG8s,Good song,0.0,0.256,0.744,0.4404
674810f5fd303469944643ed,jUFTu8afG8s,🦜🦜🦜🦜🦜🎉🎉🎉🎉,0.0,0.455,0.545,0.8689
674810f5fd303469944643ed,jUFTu8afG8s,👍👌🙏காலை வணக்கம் 🙏,0.0,0.533,0.467,0.7297
674810f5fd303469944643ed,jUFTu8afG8s,சூப்பர் ❤❤❤🦜🦜🦜,0.0,0.357,0.643,0.9274
674810f5fd303469944643ed,jUFTu8afG8s,👌👌,0.0,0.0,1.0,0.9055000000000001
674810f6fd303469944643ee,jfLfVvEyRGQ,,,,,
674810f7fd303469944643ef,FtW5yPlK950,,,,,
674810f7fd303469944643f0,9jfsxvxkNl0,,,,,
674810f9fd303469944643f1,_l4p1fKxKgA,,,,,
674810fafd303469944643f2,Zb1yOwLF8IU,Super songs 👌,0.0,0.091,0.909,0.876
674810fbfd303469944643f3,pRWg7Oe-eI0,,,,,
674810fdfd303469944643f4,lN68U-eHZDI,,,,,
674810fefd303469944643f5,D4H3HzQTBj0,,,,,
674810fffd303469944643f6,PAoBxuhNrwg,,,,,
67481100fd303469944643f7,jZBMx0M97yY,கேப்டன் 🙏🙏🙏,0.0,1.0,0.0,0.0
67481100fd303469944643f7,jZBMx0M97yY,உங்க சேனல் உலகமெங்கும் புகழ் பெரும்..,0.0,1.0,0.0,0.0
67481100fd303469944643f7,jZBMx0M97yY,❤,0.0,0.192,0.808,0.6369
67481100fd303469944643f7,jZBMx0M97yY,Awesome 🎉🎉🎉,0.0,0.197,0.803,0.9042
67481100fd303469944643f7,jZBMx0M97yY,🎉🎉🎉🎉🎉🎉🎉,0.0,0.27,0.73,0.9509000000000001
67481101fd303469944643f8,45F1ZvoqyBQ,,,,,
67481102fd303469944643f9,d81lvbcu_lE,👌👌,0.0,0.0,1.0,0.9055000000000001
67481102fd303469944643f9,d81lvbcu_lE,Super 😋😋😋,0.0,0.6980000000000001,0.302,0.5994
67481102fd303469944643f9,d81lvbcu_lE,😋😋😋,0.0,1.0,0.0,0.0
67481103fd303469944643fa,bAI4KHWRAps,❤❤❤✨👌👌👌,0.0,0.083,0.917,0.9865
67481103fd303469944643fa,bAI4KHWRAps,❤❤❤❤❤,0.0,0.192,0.808,0.9719000000000001
67481103fd303469944643fa,bAI4KHWRAps,Super❤,0.0,0.11,0.89,0.8442000000000001
67481103fd303469944643fa,bAI4KHWRAps,Wow சூப்பர் 👌👌👌,0.0,0.043000000000000003,0.9570000000000001,0.969
67481103fd303469944643fa,bAI4KHWRAps,❤❤❤❤🎉🎉🎉,0.0,0.219,0.781,0.9774
67481105fd303469944643fb,ao5p7qf0e_Y,,,,,
67481107fd303469944643fc,XzVh-UwOOg0,Hi ❤ akka ✨Good ❤ Morning 🤗,0.0,0.385,0.615,0.9042
6748110bfd303469944643fd,Al7FnL9Ouh4,,,,,
6748110ffd303469944643fe,a3x7M5PxvsM,😍😍😍uppuma,0.0,0.5,0.5,0.8402000000000001
6748110ffd303469944643fe,a3x7M5PxvsM,❤😂😂😂😂😂❤,0.176,0.315,0.508,0.9716
6748110ffd303469944643fe,a3x7M5PxvsM,அருமை 😋😋😋,0.0,1.0,0.0,0.0
6748110ffd303469944643fe,a3x7M5PxvsM,அருமை 👌,0.0,0.14,0.86,0.7297
6748110ffd303469944643fe,a3x7M5PxvsM,அக்கா 🎉,0.0,0.426,0.5740000000000001,0.40190000000000003
6748110ffd303469944643fe,a3x7M5PxvsM,சூப்பர் உப்புமா🎉🎉🎉,0.0,0.382,0.618,0.7964
67481113fd303469944643ff,tLFaXZGPUxs,🎉,0.0,0.27,0.73,0.40190000000000003
67481113fd303469944643ff,tLFaXZGPUxs,Super ❤ Song ✨👌👌👌,0.0,0.065,0.935,0.9814
67481113fd303469944643ff,tLFaXZGPUxs,❤❤❤,0.0,0.192,0.808,0.9274
67481113fd303469944643ff,tLFaXZGPUxs,சூப்பர் 👌👌👌,0.0,0.052000000000000005,0.9480000000000001,0.9545
67481113fd303469944643ff,tLFaXZGPUxs,அக்கா சூப்பர்,0.0,1.0,0.0,0.0
67481113fd303469944643ff,tLFaXZGPUxs,🌸🌸🌸🌸🌸👌,0.0,0.62,0.38,0.7297
67481119fd30346994464400,JONkCXfJgI4,🎉🎉🎉🎉,0.0,0.27,0.73,0.8689
67481119fd30346994464400,JONkCXfJgI4,💯 perccent true ❤👌👌,0.0,0.17200000000000001,0.8280000000000001,0.9599000000000001
67481119fd30346994464400,JONkCXfJgI4,Unmaiyana varietal,0.0,1.0,0.0,0.0
67481119fd30346994464400,JONkCXfJgI4,Unmaiyana varigal,0.0,1.0,0.0,0.0
67481119fd30346994464400,JONkCXfJgI4,அருமை அருமை 👌,0.0,0.246,0.754,0.7297
67481119fd30346994464400,JONkCXfJgI4,🎉💫👍👌,0.138,0.218,0.643,0.7865000000000001
6748111cfd30346994464401,lRFTrINTLL0,Amazing ❤🦜🦜🦜,0.0,0.333,0.667,0.8402000000000001
6748111cfd30346994464401,lRFTrINTLL0,🦜🦜🦜💫🎉👌,0.129,0.271,0.6000000000000001,0.7865000000000001
6748111cfd30346994464401,lRFTrINTLL0,அருமை,0.0,1.0,0.0,0.0
6748111efd30346994464402,pItHKEN5h5Q,,,,,
67481120fd30346994464403,4dWSQq6M__0,😮😮🤔🤔 कॅमेरा ठीक से पकडीहै व्हिडिओ बहुत हील रही है दीदी 😊❤,0.0,0.718,0.28200000000000003,0.8807
67481124fd30346994464404,NAbV0yzPYo4,,,,,
67481126fd30346994464405,PQqA2lViDD4,👍👍👍👌,0.0,0.495,0.505,0.7297
67481126fd30346994464405,PQqA2lViDD4,Hii sister i am new friend ❤❤❤❤❤,0.0,0.292,0.708,0.9781000000000001
67481126fd30346994464405,PQqA2lViDD4,Nice ❤ song ❤,0.0,0.211,0.789,0.9042
67481126fd30346994464405,PQqA2lViDD4,அனுப்புனா வராது,0.0,1.0,0.0,0.0
67481126fd30346994464405,PQqA2lViDD4,அருமையான பாடல்❤❤❤❤🎉🎉🎉🎉,0.0,0.266,0.734,0.981
67481128fd30346994464406,SF-q5HoGTjg,😋😋😋,0.0,1.0,0.0,0.0
67481128fd30346994464406,SF-q5HoGTjg,😂😂😂,0.218,0.34500000000000003,0.437,0.8271000000000001
67481128fd30346994464406,SF-q5HoGTjg,சூப்பர் சூப்பர் மா 👍,0.0,1.0,0.0,0.0
6748112afd30346994464407,WSEoPfDY5dU,இது என்ன புது புறளியா இருக்கு அக்கா,0.0,1.0,0.0,0.0
6748112afd30346994464407,WSEoPfDY5dU,😋😋😋😋😋😋,0.0,1.0,0.0,0.0
6748112afd30346994464408,jn5QORD-SwU,அருமை 😂😂😂,0.21,0.369,0.421,0.8271000000000001
6748112afd30346994464408,jn5QORD-SwU,Semma 😂😂😂,0.21,0.369,0.421,0.8271000000000001
6748112afd30346994464408,jn5QORD-SwU,சூப்பர் 😂,0.196,0.41200000000000003,0.392,0.4404
6748112bfd30346994464409,K8PXvbRwj8w,,,,,
6748112dfd3034699446440a,oV_fmDwXMJo,,,,,
6748112ffd3034699446440b,pO2fFUew5_I,,,,,
67481132fd3034699446440c,lgpMbFzVt4Y,,,,,
67481133fd3034699446440d,lfmj8S0Qf0s,இனிய 🎉 காலை வணக்கம் 💥🤗 அக்கோவ் 🎉🎉🎉,0.1,0.359,0.542,0.8779
67481135fd3034699446440e,2JfsPA6EZDA,,,,,
67481137fd3034699446440f,KWrU5XzfT-E,Hiii new subscribers.... Enakum subsctibe andd support pannuga🙏,0.0,0.769,0.231,0.40190000000000003
67481137fd3034699446440f,KWrU5XzfT-E,👌👌👌👌,0.0,0.0,1.0,0.9736
67481137fd3034699446440f,KWrU5XzfT-E,😋😋😋,0.0,1.0,0.0,0.0
67481137fd3034699446440f,KWrU5XzfT-E,👍👍👍👍,0.0,1.0,0.0,0.0
67481137fd3034699446440f,KWrU5XzfT-E,New friend return please🎉,0.0,0.268,0.732,0.802
67481137fd3034699446440f,KWrU5XzfT-E,சூப்பர் மா ❤❤❤❤,0.0,0.263,0.737,0.9571000000000001
67481137fd3034699446440f,KWrU5XzfT-E,👌👌👌,0.0,0.0,1.0,0.9545
67481137fd3034699446440f,KWrU5XzfT-E,👌👌👌wow superrr sis😢😢😢😢,0.358,0.202,0.439,0.4213
67481139fd30346994464410,-6KnAt26Wio,காலத்தை வென்ற பாடல் அக்கா,0.0,1.0,0.0,0.0
67481139fd30346994464410,-6KnAt26Wio,அருமை அருமை 👌,0.0,0.246,0.754,0.7297
67481139fd30346994464410,-6KnAt26Wio,Nice matam,0.0,0.263,0.737,0.42150000000000004
67481139fd30346994464410,-6KnAt26Wio,❤❤❤👌👌❤❤❤,0.0,0.138,0.862,0.9902000000000001
67481139fd30346994464410,-6KnAt26Wio,👌👌👌👌👌👍👍👍,0.0,0.164,0.836,0.9829
6748113afd30346994464411,56SyedzD90M,,,,,
6748113bfd30346994464412,GBBRZDLLv7c,👌👌👌👌👌👌👍👍👍,0.0,0.14,0.86,0.988
6748113bfd30346994464412,GBBRZDLLv7c,அருமை❤❤❤,0.0,0.241,0.759,0.9274
6748113bfd30346994464412,GBBRZDLLv7c,🎉🎉👌👍👌🎉🎉,0.0,0.20600000000000002,0.794,0.9685
6748113bfd30346994464412,GBBRZDLLv7c,True,0.0,0.0,1.0,0.42150000000000004
6748113cfd30346994464413,_lYo8zJU8WQ,👍👍👍👍👌👌👌🌹🌹🌹🌹🎉,0.0,0.381,0.619,0.9643
6748113cfd30346994464413,_lYo8zJU8WQ,சூப்பர் ❤❤❤,0.0,0.241,0.759,0.9274
6748113cfd30346994464413,_lYo8zJU8WQ,Tasty ❤❤❤,0.0,0.241,0.759,0.9274
6748113ffd30346994464414,WAswbETfRgw,Super 🎉🎉🎉,0.0,0.2,0.8,0.9001
6748113ffd30346994464414,WAswbETfRgw,Nice food & good,0.0,0.26,0.74,0.6908000000000001
6748113ffd30346994464414,WAswbETfRgw,Ennoda watsapp la share panniten ❤❤,0.0,0.361,0.639,0.891
6748113ffd30346994464414,WAswbETfRgw,Super info ❤❤❤,0.0,0.195,0.805,0.9552
67481142fd30346994464415,YOOeU-1q12s,😂😂🎉🎉😢😢😢😮,0.319,0.365,0.316,0.2263
67481142fd30346994464415,YOOeU-1q12s,😋😋😋,0.0,1.0,0.0,0.0
67481142fd30346994464415,YOOeU-1q12s,😂😂😂,0.218,0.34500000000000003,0.437,0.8271000000000001
67481142fd30346994464415,YOOeU-1q12s,😮😮😮🤣🤣🤣🤣🤣🤣🤣,0.0,0.641,0.359,0.9698
67481142fd30346994464415,YOOeU-1q12s,Aiyo oo 😂😂😂❤❤,0.148,0.338,0.514,0.9524
67481142fd30346994464415,YOOeU-1q12s,😂😂😂😂❤❤❤,0.151,0.298,0.552,0.9756
67481144fd30346994464416,IRbcCz56dto,Hi,0.0,1.0,0.0,0.0
67481144fd30346994464416,IRbcCz56dto,Hi,0.0,1.0,0.0,0.0
67481146fd30346994464417,r1WfGdub548,,,,,
67481149fd30346994464418,yZMSnsIY0ak,,,,,
6748114bfd30346994464419,vW7jgXnP6Wo,🎉💥🙏🙏🙏💥🎉,0.272,0.435,0.293,0.1027
6748114dfd3034699446441a,-iWfFPu2Dvs,❤❤ இனிய 🎉 காலை 🎉 வணக்கம் ❤❤,0.0,0.28800000000000003,0.712,0.9726
6748114dfd3034699446441a,-iWfFPu2Dvs,https://youtu.be/yMrBeURRVPE?si=kiWSGdRTw4Gx9OQa,0.0,1.0,0.0,0.0
67481150fd3034699446441b,-uzCyFrz6-8,,,,,
67481152fd3034699446441c,PPCrpRC91_o,,,,,
67481154fd3034699446441d,hfUlPUMGwZ0,,,,,
67481156fd3034699446441e,Dxiyo7c8HLQ,Subscribed👍👌👌👌,0.0,0.14,0.86,0.9545
67481156fd3034699446441e,Dxiyo7c8HLQ,சூப்பர் சூப்பர் பாடல்🎉🎉🎉,0.0,0.426,0.5740000000000001,0.7964
67481156fd3034699446441e,Dxiyo7c8HLQ,Super 🎉 song 🎉,0.0,0.244,0.756,0.8519
67481156fd3034699446441e,Dxiyo7c8HLQ,👌👌👌👌🥰🙏,0.0,0.136,0.864,0.9846
67481158fd3034699446441f,fq1zfPO5fzY,😋😋😋,0.0,1.0,0.0,0.0
67481158fd3034699446441f,fq1zfPO5fzY,👌👌👌😋😋😋😋,0.0,0.395,0.605,0.9545
67481158fd3034699446441f,fq1zfPO5fzY,😳😳😳🥰👌👌👌,0.0,0.259,0.741,0.9769000000000001
6748115afd30346994464420,CaSiP-K_Dzw,https://youtu.be/yMrBeURRVPE?si=kiWSGdRTw4Gx9OQa,0.0,1.0,0.0,0.0
6748115afd30346994464420,CaSiP-K_Dzw,இனிய 🎉 காலை வணக்கம் 🎉 அக்கோவ்,0.0,0.526,0.47400000000000003,0.6597000000000001
6748115cfd30346994464421,iQspJ6WwCzk,,,,,
6748115efd30346994464422,muWA3yfNEX0,Correct 🎉🎉🎉,0.0,0.331,0.669,0.7964
6748115efd30346994464422,muWA3yfNEX0,Ohhh 😂 Apdiya 😂 Akkovv 😂,0.196,0.41200000000000003,0.392,0.8271000000000001
6748115efd30346994464422,muWA3yfNEX0,😂😂😂😂😂,0.218,0.34500000000000003,0.437,0.926
6748115efd30346994464422,muWA3yfNEX0,Superb 😂😂😂,0.189,0.298,0.513,0.9153
67481160fd30346994464423,LcARSQ9VPhI,👍👌👌😳,0.0,0.246,0.754,0.9055000000000001
67481160fd30346994464423,LcARSQ9VPhI,Yummy 😋😋😋,0.0,0.726,0.274,0.5267000000000001
67481160fd30346994464423,LcARSQ9VPhI,அருமை அருமை😂😂😂,0.203,0.391,0.406,0.8271000000000001
67481160fd30346994464423,LcARSQ9VPhI,😂😂😂❤❤❤,0.137,0.28800000000000003,0.5760000000000001,0.9694
67481161fd30346994464424,8CEoXOLkZqA,சூப்பர் சூப்பர் சாப்பாடு 😋,0.0,1.0,0.0,0.0
67481161fd30346994464424,8CEoXOLkZqA,Umami bro🎉🎉🎉,0.0,0.382,0.618,0.7964
67481163fd30346994464425,wQLwFf7-Bzk,Super 🎉🎉🎉,0.0,0.2,0.8,0.9001
67481163fd30346994464425,wQLwFf7-Bzk,👌👌👌👌👌,0.0,0.0,1.0,0.9829
67481163fd30346994464425,wQLwFf7-Bzk,🥰🥰🥰👌👌👌,0.0,0.183,0.8170000000000001,0.9908
67481164fd30346994464426,nRvGB86TkTU,Super ❤ Live ❤🎉🎉🎉,0.0,0.227,0.773,0.9657
67481164fd30346994464426,nRvGB86TkTU,அருமை அருமை🎉🎉🎉🎉🎉🎉,0.0,0.331,0.669,0.9349000000000001
67481164fd30346994464426,nRvGB86TkTU,😮😮😮👌👌👌👍,0.0,0.432,0.5680000000000001,0.9545
67481165fd30346994464427,XWHQW1oFzIA,😂😂😂😂😂👌👌👌👌,0.14,0.22,0.64,0.9891000000000001
67481165fd30346994464427,XWHQW1oFzIA,😂😂😂😂😂😂,0.218,0.34500000000000003,0.437,0.9468000000000001
67481166fd30346994464428,6StITIIWawk,🎉🎉🎉❤🎉🎉🎉👌👌💥👍,0.057,0.20400000000000001,0.74,0.9821000000000001
67481166fd30346994464428,6StITIIWawk,😂😂😂😂👌👌👌👌🎉,0.121,0.20600000000000002,0.673,0.9889
67481168fd30346994464429,B9HRls2ZlLQ,"Unga 🎉 live super 🎉 Community post la live time daily podunga, viewers yerum 👌👌💥👍",0.064,0.384,0.552,0.9588000000000001
67481169fd3034699446442a,D8DRol1uDQk,சாரி சிஸ்டர் நீங்க லைவ் போட்டது எனக்கு தெரிய மாட்டேங்குது 👍👍🎉,0.0,0.8280000000000001,0.17200000000000001,0.40190000000000003
6748116afd3034699446442b,DcFc_VOjBeI,Hi madam,0.0,1.0,0.0,0.0
6748116cfd3034699446442c,coBkfTDjWIA,❤,0.0,0.192,0.808,0.6369
6748116cfd3034699446442c,coBkfTDjWIA,😂😂😂🥰🥰👍👍,0.112,0.375,0.513,0.9729000000000001
6748116efd3034699446442d,LiopdSJ8Abo,❤❤❤👌❤❤❤,0.0,0.161,0.839,0.9865
67481170fd3034699446442e,0zl_mRcZ54A,சிஸ் ஆடியோ எப்படி dowenlode பன்றிங்க எனக்கும் சொல்லுங்க,0.0,1.0,0.0,0.0
67481170fd3034699446442e,0zl_mRcZ54A,👌👌👌👌🥰🎉,0.0,0.10400000000000001,0.896,0.9867
67481170fd3034699446442e,0zl_mRcZ54A,👌👌👌👌👌👌,0.0,0.0,1.0,0.988
67481171fd3034699446442f,nqFzglviHPs,🥰🥰🥰👌👌👌,0.0,0.183,0.8170000000000001,0.9908
67481171fd3034699446442f,nqFzglviHPs,Very super Happy navaratri Day,0.0,0.269,0.731,0.847
67481172fd30346994464430,n93lhRqbV5Y,Good Afternoon ❤ Saptingala 🎉🎉🎉,0.0,0.28300000000000003,0.717,0.9349000000000001
67481173fd30346994464431,Eo0sKGPyBU0,,,,,
67481174fd30346994464432,O6BFD53dLh8,Try Pannuvoom,0.0,1.0,0.0,0.0
67481176fd30346994464433,VrWCzAcjEmw,,,,,
67481177fd30346994464434,1VdJIcergnE,👌👌👌👌👌👌,0.0,0.0,1.0,0.988
67481177fd30346994464434,1VdJIcergnE,🥰🥰👌👌👌,0.0,0.154,0.846,0.9861000000000001
67481177fd30346994464435,o9DXWg8mQYY,😋😋😋,0.0,1.0,0.0,0.0
67481177fd30346994464435,o9DXWg8mQYY,அருமை அருமை,0.0,1.0,0.0,0.0
67481177fd30346994464435,o9DXWg8mQYY,👌👌👌👌🥰,0.0,0.08600000000000001,0.914,0.9846
6748117afd30346994464436,pzqc-7L3GQs,👌👌👌👌👌👍👍👍👍,0.0,0.20700000000000002,0.793,0.9829
6748117cfd30346994464437,qvGZJKBIe9M,சூப்பர் டான்ஸ்😂😂,0.196,0.41200000000000003,0.392,0.7003
6748117cfd30346994464437,qvGZJKBIe9M,கேவலமாஇருக்குது😂😂😂😂😅😅😅😅😢😢😢😢😅😭😭😭😭😭😭😭,0.361,0.399,0.24,-0.9001
6748117cfd30346994464437,qvGZJKBIe9M,உன் திறமைக்கு என் வாழ்த்துக்கள்மா,0.0,1.0,0.0,0.0
6748117efd30346994464438,ll9wEEZT3jo,,,,,
67481181fd30346994464439,IuLb0Ag5Dxs,,,,,
67481184fd3034699446443a,ZiriRqECMD8,,,,,
67481186fd3034699446443b,5BFtRqp-Zd0,,,,,
6748118afd3034699446443c,k3ba2QKRY4E,,,,,
6748118cfd3034699446443d,MyBaH_Kev3M,,,,,
6748118efd3034699446443e,Sxvv75p75oE,,,,,
67481190fd3034699446443f,UG4i-1cpVIc,,,,,
67481192fd30346994464440,PIBCpAjJojA,,,,,
67481193fd30346994464441,3l9Lg-qWExg,,,,,
67481195fd30346994464442,3N9hxrNL4w8,,,,,
67481196fd30346994464443,quz5rZ-9Iu4,,,,,
67481197fd30346994464444,lZUzh4tj6o0,,,,,
67481198fd30346994464445,OKqhnfWgzAM,,,,,
6748119afd30346994464446,YqZ4hHyGbMQ,Enna song vera level ❤❤❤❤❤❤❤,0.0,0.272,0.728,0.9854
6748119afd30346994464446,YqZ4hHyGbMQ,சூப்பர் சூப்பர் சாங்🎉🎉🎉🎉,0.0,0.393,0.607,0.8689
6748119bfd30346994464447,pwPU864m4qU,ஹாய் சிஸ் 🥰🥰🥰,0.0,0.334,0.666,0.9716
6748119bfd30346994464447,pwPU864m4qU,😂😂😂😂😂,0.218,0.34500000000000003,0.437,0.926
6748119cfd30346994464448,CrgkvL7ltgM,,,,,
6748119efd30346994464449,ufXDLpbh2Kg,ஹாய் சிஸ்,0.0,1.0,0.0,0.0
6748119efd30346994464449,ufXDLpbh2Kg,அருமை அருமை❤❤❤❤,0.0,0.263,0.737,0.9571000000000001
6748119efd30346994464449,ufXDLpbh2Kg,Akka en comments pakuringla,0.0,1.0,0.0,0.0
674811a0fd3034699446444a,ZY9bvRK_8Mo,🥰🥰👌👌🙏🙏,0.0,0.271,0.729,0.9796
674811a3fd3034699446444b,DuBNuJ643fQ,🥰🥰🥰🥰👌👌👌👌,0.0,0.183,0.8170000000000001,0.9948
674811a3fd3034699446444b,DuBNuJ643fQ,❤❤❤❤❤🌹🌹🌹🌹🌹,0.0,0.323,0.677,0.9719000000000001
674811a5fd3034699446444c,i1b-jHYfR60,,,,,
674811a7fd3034699446444d,GUapnvjMkXc,,,,,
674811a9fd3034699446444e,QIo7Z4wiXeQ,,,,,
674811abfd3034699446444f,cfzkaYY1UbU,,,,,
674811acfd30346994464450,4xZtL7V0AwY,🎉🎉🎉😂😂😂👌,0.132,0.277,0.592,0.968
674811aefd30346994464451,wpDQ8H8ZjO0,,,,,
674811b0fd30346994464452,7L6ovC0dRe4,Akka enna kerala vista,0.0,1.0,0.0,0.0
674811b0fd30346994464452,7L6ovC0dRe4,❤❤❤❤❤,0.0,0.192,0.808,0.9719000000000001
674811b2fd30346994464453,aQ4V8rL0tvE,சூப்பர் சூப்பர் 😋😋😋,0.0,1.0,0.0,0.0
674811b4fd30346994464454,jVz_gvl99kM,,,,,
674811b7fd30346994464455,Gtn46uWl1PI,👌👌👌👌👌👌,0.0,0.0,1.0,0.988
674811b9fd30346994464456,WflITPFogwk,,,,,
674811bcfd30346994464457,J_7ZexHkTHc,Akka enjoy Sunday,0.0,0.385,0.615,0.4939
674811bffd30346994464458,4NactugP-n0,sapidalam vanga,0.0,1.0,0.0,0.0
674811bffd30346994464458,4NactugP-n0,Akka all my fevoret,0.0,1.0,0.0,0.0
674811c3fd30346994464459,mgynMTMhRDE,,,,,
674811c5fd3034699446445a,kABlFp4udI0,,,,,
674811c6fd3034699446445b,Vkl2JvBe2fI,,,,,
674811c8fd3034699446445c,emot3XPti34,Akka akka akka please live vanga akka Nan ungala romba miss pandra akka,0.107,0.738,0.154,0.1779
674811c9fd3034699446445d,ihHMH9ArFo8,,,,,
674811cafd3034699446445e,GSnuby3kZ90,,,,,
674811cbfd3034699446445f,hJqSfXMZKKg,,,,,
674811ccfd30346994464460,x2XWfmnOLPY,,,,,
674811cdfd30346994464461,_nsU7JZ2if4,Akka mudiyala,0.0,1.0,0.0,0.0
674811cffd30346994464462,eoPkxYVHgFg,சூப்பர் சாப்பாடு,0.0,1.0,0.0,0.0
674811d0fd30346994464463,17hHHuewMZM,Akka live podunga akka,0.0,1.0,0.0,0.0
674811d0fd30346994464463,17hHHuewMZM,Akka very nice,0.0,0.393,0.607,0.47540000000000004
674811d0fd30346994464463,17hHHuewMZM,😂😂😂😂👌👌👌👌,0.128,0.202,0.67,0.9874
674811d1fd30346994464464,H6nONDN5z6Y,,,,,
674811d2fd30346994464465,FxHCpIsnCuc,,,,,
674811d3fd30346994464466,kcY-VXnNYtU,,,,,
674811d4fd30346994464467,6-HldIfBv2s,,,,,
674811d5fd30346994464468,U0FJ9MJQxMQ,,,,,
674811d6fd30346994464469,w_nMrNzXpmI,,,,,
674811d8fd3034699446446a,c7x7mfQyMOs,,,,,
674811d9fd3034699446446b,ZtSsSE2cbB0,👌👌👌👌👌👌👍👍👍👍,0.0,0.179,0.8210000000000001,0.988
674811dbfd3034699446446c,lTdKU4KaBJw,,,,,
674811dcfd3034699446446d,O1BJKWlnTyU,,,,,
674811ddfd3034699446446e,lSMGl6ggEAw,,,,,
674811ddfd3034699446446f,bIn2yLLRS5A,,,,,
674811defd30346994464470,HFBlK7S7H2Y,,,,,
674811e1fd30346994464471,j7pWYM_7rwY,,,,,
674811e4fd30346994464472,2SW1QCvvcSA,,,,,
674811e6fd30346994464473,tPPTxPvv4JM,Akka live varaliya,0.0,1.0,0.0,0.0
674811e6fd30346994464473,tPPTxPvv4JM,Akka saptingla very nice  content,0.0,0.5640000000000001,0.436,0.47540000000000004
674811e9fd30346994464474,vHXRsfNAGvg,Hi sis,0.0,1.0,0.0,0.0
674811ebfd30346994464475,LToyVgG1cng,,,,,
674811edfd30346994464476,9yhEi6dhoNE,,,,,
